Departamento,Provincia,Municipio,Ciudad / Comunidad,Total,0 años de edad,1 año de edad,2 años de edad,3 años de edad,4 años de edad,5 años de edad,6 años de edad,7 años de edad,8 años de edad,9 años de edad,10 años de edad,11 años de edad,12 años de edad,13 años de edad,14 años de edad,15 años de edad,16 años de edad,17 años de edad,18 años de edad,19 años de edad,20 a 24 años de edad,25 a 29 años de edad,30 a 34 años de edad,35 a 39 años de edad,40 a 44 años de edad,45 a 49 años de edad,50 a 54 años de edad,55 a 59 años de edad,60 a 64 años de edad,65 a 69 años de edad,70 a 74 años de edad,75 a 79 años de edad,80 a 84 años de edad,85 a 89 años de edad,90 a 94 años de edad,95 años y mas
La Paz,Pacajes,Callapa,TULOMA,117,3,0,2,2,0,3,1,2,2,2,5,1,9,1,4,3,2,4,0,0,2,3,5,16,8,8,3,3,5,4,3,5,4,2,0,0
La Paz,Pacajes,Callapa,ROSA PATA YARIBAY,173,1,5,2,2,4,3,3,4,4,0,5,4,4,0,5,1,1,4,1,4,16,8,8,10,8,16,11,8,7,7,8,4,3,2,0,0
La Paz,Pacajes,Callapa,HUAYLLAPANTA,347,5,5,4,4,11,4,4,8,7,14,8,11,18,9,11,12,11,11,6,7,26,12,11,13,23,12,9,23,11,15,13,4,3,0,0,2
La Paz,Pacajes,Callapa,PUJRATA,599,10,8,6,9,16,8,10,8,10,16,11,12,9,8,7,14,10,8,4,4,26,34,33,33,29,37,46,48,40,31,23,11,9,7,2,2
La Paz,Pacajes,Callapa,LUPACAMAYA,114,3,0,0,2,1,2,4,4,2,2,5,2,5,2,2,4,0,3,0,0,7,8,5,1,4,7,6,4,13,3,5,5,2,0,0,1
La Paz,Pacajes,Callapa,HILATA GRANDE,1 163,17,14,13,19,21,13,18,15,12,28,20,21,28,22,17,28,21,20,14,15,85,76,84,62,57,63,69,57,91,58,30,16,15,12,10,2
La Paz,Camacho,Puerto Acosta,AGUALLANI,107,2,0,1,0,2,0,2,3,2,3,2,3,1,1,3,1,1,0,0,2,2,1,4,1,7,7,12,11,9,4,11,4,5,0,0,0
La Paz,Camacho,Puerto Acosta,PASUJA JURINSAYA,133,2,2,0,5,2,2,5,2,2,4,3,0,3,2,2,2,4,4,1,3,8,4,8,7,5,6,7,8,8,10,4,3,4,0,1,0
La Paz,Camacho,Puerto Acosta,CHACAHUARA,94,3,3,4,3,2,2,1,2,1,2,3,1,6,2,0,4,2,1,2,1,7,7,3,1,1,8,4,1,4,1,4,5,1,2,0,0
La Paz,Camacho,Puerto Acosta,CHACAQUI PRIMERO,66,1,0,0,1,1,2,0,0,2,0,1,1,2,1,1,2,1,0,1,0,1,5,2,6,3,4,3,3,5,5,3,5,2,1,1,0
La Paz,Camacho,Puerto Acosta,CHAMACATANI,44,0,0,1,0,1,0,0,1,1,1,0,2,1,0,2,1,1,2,2,1,2,1,0,0,5,1,1,2,5,1,3,4,1,0,1,0
La Paz,Camacho,Puerto Acosta,COAZANI,74,0,0,1,0,0,0,0,2,1,0,1,1,3,2,1,1,8,1,2,1,4,2,5,4,3,6,7,3,4,2,5,3,0,1,0,0
La Paz,Camacho,Puerto Acosta,COLLERACANA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,3,2,3,0,4,2,3,1,1,0,0,0
La Paz,Camacho,Puerto Acosta,CRUZ PATA,99,0,1,1,4,0,3,1,4,0,2,0,0,2,0,2,2,4,3,6,1,5,4,2,1,7,9,6,7,3,5,7,4,3,0,0,0
La Paz,Camacho,Puerto Acosta,JUPANI CHICO,125,1,0,1,2,0,3,5,4,4,2,4,3,7,3,1,3,1,1,4,1,7,5,5,3,7,12,7,4,7,3,4,3,4,1,2,1
La Paz,Camacho,Puerto Acosta,JUPANI GRANDE,344,1,2,4,5,5,7,3,3,6,1,4,3,8,2,14,6,13,10,10,10,41,27,17,16,13,16,29,18,5,9,21,9,4,2,0,0
La Paz,Camacho,Puerto Acosta,MILLISIA,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,2,4,2,5,2,5,2,6,2,5,2,2,2,0,0
La Paz,Camacho,Puerto Acosta,MUELLE,112,0,0,4,1,4,0,0,2,1,1,1,2,0,0,1,1,2,3,2,2,8,8,5,3,7,6,8,10,8,9,5,6,1,0,0,1
La Paz,Camacho,Puerto Acosta,ORURILLO ALTO,178,3,2,2,0,3,4,3,0,5,6,3,5,8,9,8,5,6,0,6,2,9,5,11,5,5,13,14,11,8,5,6,1,4,1,0,0
La Paz,Camacho,Puerto Acosta,ORURILLO CENTRO,154,3,0,2,3,3,5,3,6,1,2,5,2,4,3,4,6,8,4,3,1,14,4,5,10,5,8,9,6,4,4,3,7,4,2,1,0
La Paz,Camacho,Puerto Acosta,ORURILLO GRANDE,70,0,0,0,2,2,0,3,1,1,2,2,1,1,2,2,3,1,1,3,0,3,2,1,4,5,5,6,5,1,3,4,3,0,1,0,0
La Paz,Camacho,Puerto Acosta,PAQUECHANI,110,2,1,2,4,3,2,3,2,0,2,1,1,1,3,2,3,1,1,0,2,7,6,3,6,5,3,9,7,8,5,7,4,4,0,0,0
La Paz,Camacho,Puerto Acosta,PICHARI,214,0,2,5,3,2,5,7,5,1,3,2,2,8,9,2,2,3,4,2,3,13,10,9,7,12,11,14,8,11,15,10,9,9,5,1,0
La Paz,Camacho,Puerto Acosta,PIÑANI,138,5,1,3,4,5,3,4,3,5,2,3,2,3,2,5,5,4,2,7,0,8,5,5,4,5,4,9,13,4,6,3,2,0,1,1,0
La Paz,Camacho,Puerto Acosta,POCOCATA,308,2,2,7,6,2,4,1,3,7,4,1,4,7,3,7,9,6,12,5,6,20,12,7,8,15,22,19,13,26,18,15,16,8,7,3,1
La Paz,Camacho,Puerto Acosta,SUR POCARCATA,43,0,0,0,0,1,0,1,0,1,0,2,0,0,1,1,2,0,1,0,0,1,1,4,2,1,4,1,2,6,8,1,1,1,0,0,0
La Paz,Camacho,Puerto Acosta,PUERTO ACOSTA,1 359,9,14,21,21,18,21,18,23,22,14,31,25,38,27,31,31,43,29,30,22,63,67,68,56,93,100,73,69,76,55,59,38,32,14,7,1
La Paz,Camacho,Puerto Acosta,QUILUMBLAYA,102,2,2,2,4,1,0,0,6,2,3,0,1,3,0,2,4,1,2,0,0,4,5,3,6,4,7,5,6,10,8,3,4,2,0,0,0
La Paz,Camacho,Puerto Acosta,SAN JORGE VILLA CHACAQUI,87,0,0,3,2,4,2,1,1,2,2,0,2,1,0,1,4,1,0,1,0,4,6,7,4,6,2,5,2,6,5,3,5,3,1,1,0
La Paz,Camacho,Puerto Acosta,COTAPATA,60,2,1,1,1,2,1,1,2,0,0,0,0,1,0,1,0,1,2,2,0,3,2,6,6,2,4,3,0,4,4,3,1,2,2,0,0
La Paz,Camacho,Puerto Acosta,UPATA,64,3,1,0,1,0,1,2,0,2,0,0,0,0,0,1,2,0,3,1,0,4,3,5,6,0,3,1,6,2,5,6,2,3,0,1,0
La Paz,Camacho,Puerto Acosta,CHAPIA ACHULUNI,136,1,1,1,1,2,3,2,1,4,1,2,4,3,3,4,2,1,1,1,1,3,4,5,8,5,10,6,10,10,14,8,4,7,1,2,0
La Paz,Camacho,Puerto Acosta,LLACHARAPI,128,0,3,1,1,1,1,0,0,2,1,3,2,3,3,3,2,2,0,1,1,4,5,5,7,7,11,12,11,6,8,13,3,4,1,1,0
La Paz,Camacho,Puerto Acosta,ACHUATA,131,1,0,2,3,3,1,2,0,2,1,1,2,2,1,2,0,1,0,4,2,2,8,7,7,6,10,12,11,6,9,10,5,3,3,0,2
La Paz,Camacho,Puerto Acosta,TAYPI CHIÑAYA B,63,0,2,0,3,3,0,0,2,0,3,0,1,0,2,3,2,4,3,1,0,3,2,0,3,2,4,5,3,1,5,2,3,1,0,0,0
La Paz,Camacho,Puerto Acosta,PASUJA PAMPA,183,1,2,3,1,2,1,1,3,3,2,2,1,2,3,5,3,3,3,4,1,6,6,7,10,12,16,14,16,16,7,12,7,4,1,3,0
La Paz,Camacho,Puerto Acosta,JUPI COTAPATA,72,0,2,1,1,1,0,1,2,0,0,0,4,0,3,0,3,2,1,2,0,2,3,3,2,3,2,6,9,5,4,2,3,3,2,0,0
La Paz,Camacho,Puerto Acosta,SALLACUCHO,257,2,3,6,6,8,1,5,1,5,3,6,5,7,6,2,5,3,5,11,9,11,17,9,6,14,14,23,21,12,13,9,4,4,1,0,0
La Paz,Camacho,Puerto Acosta,ALTO HUAYGUA,36,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2,1,1,1,4,2,2,1,0,3,2,2,5,0,2,3,0,0,0,0
La Paz,Camacho,Puerto Acosta,MACHACAMARCA,111,1,0,0,1,0,1,1,1,1,0,1,2,3,2,2,1,2,5,3,3,7,7,6,1,4,6,8,8,7,8,6,4,6,2,1,0
La Paz,Camacho,Puerto Acosta,TAGACHI,56,0,1,1,1,2,2,1,1,1,0,1,0,1,0,1,2,1,1,3,0,5,1,2,0,6,1,3,3,8,3,2,0,1,0,0,1
La Paz,Camacho,Puerto Acosta,TAHATA,141,2,0,1,2,5,4,2,2,2,4,2,3,3,4,3,5,2,4,3,3,4,6,5,5,5,9,5,10,8,5,4,11,4,2,2,0
La Paz,Camacho,Puerto Acosta,TAHUACUYO,92,0,2,2,0,0,1,0,0,1,2,1,1,1,3,4,3,1,2,5,3,9,5,5,5,2,5,5,7,3,3,2,7,1,1,0,0
La Paz,Camacho,Puerto Acosta,WILACOLLO,89,0,2,3,0,2,1,2,1,2,0,4,2,3,2,3,2,2,1,3,3,5,2,1,9,7,7,3,4,4,0,3,3,1,1,0,1
La Paz,Camacho,Puerto Acosta,LLACHAPANI CURUJANI,17,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,1,1,2,2,1,0,1,0,0,0,0,1
La Paz,Camacho,Puerto Acosta,PASUJA BELEN,131,2,3,1,2,2,2,1,3,2,2,5,1,1,3,4,3,1,2,1,3,10,8,6,11,3,5,14,4,6,8,3,6,2,0,1,0
La Paz,Camacho,Puerto Acosta,NORTE JANANSAYA,58,0,0,1,0,1,2,0,1,4,1,1,2,2,0,0,1,0,2,0,0,4,1,6,2,2,3,6,5,4,4,1,0,0,2,0,0
La Paz,Camacho,Puerto Acosta,MAJALAYA,91,1,0,0,0,0,0,1,3,1,0,1,1,0,1,1,5,4,4,2,2,1,0,1,7,6,5,10,6,5,9,6,4,2,1,0,1
La Paz,Camacho,Puerto Acosta,TOTORANI PRIMERO,267,3,5,2,10,9,4,7,3,6,6,7,7,5,2,7,3,3,3,4,1,10,11,17,13,17,16,18,8,9,19,16,9,4,2,0,1
La Paz,Camacho,Puerto Acosta,UNAHUAYA,62,0,1,1,0,1,0,5,0,2,0,2,0,1,0,1,1,1,1,0,1,3,2,1,4,4,6,4,5,4,2,4,3,1,1,0,0
La Paz,Camacho,Puerto Acosta,VIRUPAYA,105,5,1,1,2,2,2,1,1,3,2,3,2,1,3,1,2,3,3,0,3,5,11,2,7,5,10,10,4,6,1,1,2,0,0,0,0
La Paz,Camacho,Puerto Acosta,PASUJA ULLUMATA,23,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,1,1,2,6,1,2,0,0,0,0
La Paz,Camacho,Puerto Acosta,UMANATA,21,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,1,3,0,0,0,0,0,1
La Paz,Camacho,Puerto Acosta,ALTO CHIJINI,139,5,0,2,3,3,4,4,5,5,2,4,2,5,5,4,4,4,2,4,3,13,6,8,6,4,8,3,5,5,3,2,2,3,1,0,0
La Paz,Camacho,Puerto Acosta,KELLAHUYO,310,5,3,7,7,7,7,8,8,14,7,13,5,11,9,11,4,9,6,8,3,17,13,18,15,18,10,12,16,8,13,3,6,2,4,1,2
La Paz,Camacho,Puerto Acosta,MULLUMARCA,104,3,1,3,1,3,3,1,0,2,2,1,3,3,3,2,4,2,3,7,2,10,6,6,2,6,2,7,8,3,1,0,3,0,1,0,0
La Paz,Camacho,Puerto Acosta,PURAPURANI,137,0,1,2,4,3,4,5,3,0,6,1,1,7,3,3,5,3,4,1,5,4,6,6,8,7,9,3,8,10,5,5,3,1,1,0,0
La Paz,Camacho,Puerto Acosta,ANACO,138,2,1,3,1,1,1,0,2,0,1,0,2,2,4,5,4,3,2,5,1,15,5,10,9,8,6,10,9,7,5,7,2,3,2,0,0
La Paz,Camacho,Puerto Acosta,IQUIPUNI,198,0,2,4,0,4,0,3,3,3,5,3,5,2,6,3,2,3,5,6,2,10,5,8,10,12,10,13,15,8,14,8,8,9,5,2,0
La Paz,Camacho,Puerto Acosta,JUPPI CARAMURI,115,1,2,1,4,2,3,4,3,1,1,1,0,3,1,0,2,4,2,1,0,3,2,4,6,8,9,10,5,8,11,7,4,1,1,0,0
La Paz,Camacho,Puerto Acosta,JUPI GRANDE,201,3,2,2,3,2,6,2,2,3,6,6,4,1,1,5,3,7,3,4,1,7,19,8,7,17,8,19,9,8,9,12,4,7,1,0,0
La Paz,Camacho,Puerto Acosta,JUPI TUMUYO,89,0,0,1,1,0,3,1,1,1,1,1,0,1,1,0,2,1,3,3,0,5,0,4,4,3,5,10,10,4,8,8,4,1,1,1,0
La Paz,Camacho,Puerto Acosta,KELLISA,61,0,2,1,1,0,0,0,2,3,2,0,0,2,0,2,1,0,1,1,0,5,3,4,4,2,3,5,5,5,2,2,1,1,1,0,0
La Paz,Camacho,Puerto Acosta,PARAJACHI CENTRO,43,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,3,3,4,1,1,4,6,2,2,3,6,0,0,0
La Paz,Camacho,Puerto Acosta,PARAJACHI SEGUNDO,118,2,3,1,5,0,3,2,1,2,3,1,3,4,1,0,0,6,1,0,1,5,4,7,4,3,11,7,11,3,4,6,5,7,2,0,0
La Paz,Camacho,Puerto Acosta,PARAJACHI PRIMERO,251,1,0,3,3,3,1,1,6,5,4,6,6,4,5,2,2,3,5,1,1,9,7,7,7,9,22,14,20,30,29,14,9,5,6,1,0
La Paz,Camacho,Puerto Acosta,PUSANI,99,1,2,0,2,1,3,0,1,0,1,2,3,3,1,2,0,0,3,1,0,3,6,1,15,6,8,4,1,7,6,8,3,3,0,1,1
La Paz,Camacho,Puerto Acosta,CALANGACHI GRANDE,119,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,2,2,2,3,5,5,6,9,9,20,8,14,5,5,8,5,3,1,2
La Paz,Camacho,Puerto Acosta,TANAVACAS,296,4,1,5,3,10,8,5,5,9,8,5,11,10,7,13,7,7,10,3,2,9,12,14,12,11,16,17,14,10,12,8,15,7,2,4,0
La Paz,Camacho,Puerto Acosta,VILLA FUTANI,61,0,0,1,1,1,1,2,1,1,1,1,0,2,0,1,0,1,1,0,0,1,2,6,5,2,3,7,5,3,1,2,2,2,3,2,0
La Paz,Camacho,Puerto Acosta,VILLA PARAJACHI,109,1,1,0,2,0,1,0,0,3,0,0,3,1,3,3,3,3,1,3,1,8,2,1,4,2,4,10,8,9,9,4,5,6,3,3,2
La Paz,Camacho,Puerto Acosta,WIQUIQUISA,70,1,4,0,1,0,0,3,3,0,2,1,0,0,3,0,2,0,2,1,0,3,2,4,6,5,2,4,7,2,2,2,4,1,2,1,0
La Paz,Camacho,Puerto Acosta,COAJACHI,143,4,3,0,3,4,5,4,1,2,2,3,1,2,5,4,5,5,5,5,0,6,3,5,5,6,4,8,8,11,7,9,3,4,1,0,0
La Paz,Camacho,Puerto Acosta,JUPI CALANGACHI,60,0,1,0,1,1,0,0,1,2,1,0,1,0,1,1,1,3,2,3,0,5,3,3,2,2,2,5,2,6,2,4,2,1,1,1,0
La Paz,Camacho,Puerto Acosta,CALANGANCHI CENTRO,74,0,0,0,0,1,1,0,2,0,0,1,0,2,0,0,1,0,1,0,1,1,3,4,3,3,2,9,4,8,7,10,6,2,2,0,0
La Paz,Camacho,Puerto Acosta,JUTIPAMPA,117,4,2,3,5,3,2,5,2,2,2,4,0,0,1,1,2,2,2,3,3,3,2,10,7,7,5,6,9,6,5,3,2,1,0,2,1
La Paz,Camacho,Puerto Acosta,RIO CHILUNI,135,0,3,3,0,3,1,4,4,2,3,5,1,4,6,0,5,3,1,2,0,4,5,8,12,8,13,10,4,8,6,4,2,1,0,0,0
La Paz,Camacho,Puerto Acosta,TAYPI PUJRACA,99,0,0,0,0,3,2,2,1,2,0,0,0,3,0,1,4,2,2,1,1,3,1,5,4,6,10,3,10,11,9,5,4,4,0,0,0
La Paz,Camacho,Puerto Acosta,TAYPI CHIÑAYA,314,7,4,4,7,8,4,6,6,4,0,4,4,3,2,5,12,9,7,9,6,25,9,11,10,18,16,17,22,21,24,10,5,11,2,1,1
La Paz,Camacho,Puerto Acosta,TAYPI JANKHO UMA,394,11,1,6,6,4,10,4,6,7,6,12,8,12,4,10,11,7,11,6,7,14,11,12,19,24,24,38,15,23,22,16,9,11,6,0,1
La Paz,Camacho,Puerto Acosta,TAYPI CALLINZANI,120,4,1,3,2,4,3,2,3,3,2,2,3,0,3,2,4,6,5,1,3,2,3,6,6,4,7,9,3,9,5,6,2,2,0,0,0
La Paz,Camacho,Puerto Acosta,ZONA CENTRO BELEN,162,0,2,3,2,3,0,5,4,0,1,1,1,1,0,3,3,7,3,6,5,20,15,19,11,12,7,5,10,7,2,2,0,1,1,0,0
La Paz,Camacho,Puerto Acosta,ZONA JUTIPAMPA,112,4,1,2,3,4,1,3,1,2,2,2,5,1,2,2,3,3,1,1,0,11,11,5,10,3,2,7,9,5,1,0,2,3,0,0,0
La Paz,Camacho,Puerto Acosta,ZONA RIO,127,4,1,3,3,5,5,2,1,5,0,3,3,2,1,1,0,0,0,4,2,5,6,8,8,4,4,12,6,13,7,3,4,1,1,0,0
La Paz,Camacho,Puerto Acosta,SAN JUAN DE CANCANANI,123,4,0,0,4,4,0,0,5,4,1,0,1,0,1,3,6,5,5,3,4,7,5,1,6,3,6,8,10,11,3,8,3,2,0,0,0
La Paz,Camacho,Puerto Acosta,TAYPI LLIJI LLIJI,133,0,2,0,3,4,2,4,5,1,0,3,0,4,4,4,3,6,3,3,0,1,3,6,6,5,13,7,8,8,7,8,4,3,3,0,0
La Paz,Camacho,Puerto Acosta,SUB CANCANANI,92,0,0,0,2,1,0,0,5,0,2,4,2,2,0,2,1,3,0,1,2,4,4,6,4,6,6,6,4,4,6,6,2,4,2,0,1
La Paz,Camacho,Mocomoco,CHILIUNI CACARAPI,113,5,1,3,1,1,0,1,1,3,1,2,0,2,6,0,6,6,3,3,2,7,6,8,6,4,5,3,5,7,5,4,3,2,1,0,0
La Paz,Camacho,Mocomoco,CHIÑISCO CHICO,65,0,1,1,2,0,2,0,0,1,0,1,1,0,0,2,5,6,0,3,1,5,2,5,3,7,0,5,1,3,1,3,1,2,0,0,1
La Paz,Camacho,Mocomoco,CHIÑISCO GRANDE,125,1,2,3,5,5,2,1,5,4,2,2,1,1,2,2,6,5,2,2,3,3,9,5,11,3,7,6,4,4,4,6,2,4,1,0,0
La Paz,Camacho,Mocomoco,CHAGUAYA,174,2,4,3,3,3,2,4,3,5,1,3,0,3,5,4,4,3,2,1,3,11,6,8,11,16,7,12,10,12,6,9,1,3,3,0,1
La Paz,Camacho,Mocomoco,AGIAL INGAS,69,4,1,0,0,1,1,1,0,2,1,3,2,1,0,1,1,0,1,2,3,6,6,4,2,6,2,5,2,3,1,3,3,0,1,0,0
La Paz,Camacho,Mocomoco,CAMIRAYA,82,2,2,1,0,3,1,0,1,1,1,2,3,3,1,2,2,1,1,0,0,7,3,5,4,5,3,4,4,6,4,6,2,2,0,0,0
La Paz,Camacho,Mocomoco,CANAHUAYA,57,0,0,0,0,0,1,0,1,2,1,1,3,2,2,3,1,1,3,1,2,1,2,3,2,2,7,4,3,3,3,2,1,0,0,0,0
La Paz,Camacho,Mocomoco,AGIAL MOLLEBAMBA,52,0,1,1,0,3,1,0,1,2,0,0,0,1,0,1,2,0,1,1,0,7,4,2,1,1,4,2,5,2,2,1,2,3,1,0,0
La Paz,Camacho,Mocomoco,CHACAHUAYA,43,5,1,2,2,0,0,0,2,0,2,1,0,1,1,1,1,0,1,3,0,3,1,4,2,0,3,2,0,0,4,0,1,0,0,0,0
La Paz,Camacho,Mocomoco,CHAJRAYA,58,2,2,1,1,0,0,0,3,2,0,2,1,1,2,3,1,1,1,0,0,4,2,0,4,3,3,3,4,3,2,5,2,0,0,0,0
La Paz,Camacho,Mocomoco,CONAGUAYA TICASI,23,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,3,1,1,1,0,1,2,2,2,1,0,0,0,0,2,0,0,0,0
La Paz,Camacho,Mocomoco,CHIVITA,36,0,0,1,1,0,0,0,0,0,1,1,1,2,0,1,0,3,1,0,1,5,0,5,3,1,0,1,3,0,1,2,1,0,0,1,0
La Paz,Camacho,Mocomoco,COTOSI,150,1,2,2,5,4,0,0,2,2,2,4,2,2,1,2,6,5,5,5,2,6,10,4,7,20,12,10,6,6,8,5,1,0,0,1,0
La Paz,Camacho,Mocomoco,INGAS,197,3,4,1,1,4,3,0,5,3,2,4,4,8,2,4,1,5,7,6,1,9,8,8,5,10,13,10,14,19,5,10,7,7,3,1,0
La Paz,Camacho,Mocomoco,LUJMA,97,3,0,2,2,3,3,5,2,3,5,1,2,2,1,6,2,4,1,3,0,7,9,6,2,6,1,1,4,6,2,3,0,0,0,0,0
La Paz,Camacho,Mocomoco,QUEÑI,118,0,1,2,0,1,1,4,1,2,0,2,0,5,1,3,3,4,3,2,1,11,8,11,5,7,5,3,5,12,6,5,2,0,0,2,0
La Paz,Camacho,Mocomoco,SANTIAGO PACORAYA,76,0,1,0,2,5,1,0,3,2,0,0,0,0,1,2,1,3,2,2,2,4,0,4,1,6,6,5,7,2,2,7,2,2,1,0,0
La Paz,Camacho,Mocomoco,CUMUSI,26,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,1,2,1,0,0,2,1,0,3,2,2,1,2,0,0,1,0,1
La Paz,Camacho,Mocomoco,MOCOMOCO,505,10,2,9,6,9,8,9,7,9,6,7,10,7,9,11,14,10,7,10,4,27,19,32,20,31,28,20,25,33,34,27,23,13,8,1,0
La Paz,Camacho,Mocomoco,PUTINA COTAMASA,68,0,4,1,0,0,1,0,1,0,0,1,0,0,0,1,3,1,2,1,3,7,6,2,3,3,5,4,5,5,2,3,1,2,1,0,0
La Paz,Camacho,Mocomoco,LIANI,93,5,3,2,1,4,4,2,2,1,5,1,2,3,2,3,0,1,3,1,2,5,2,6,2,9,5,3,2,4,1,1,3,3,0,0,0
La Paz,Camacho,Mocomoco,CHUNCHUAMAYA,55,1,0,0,0,1,0,2,0,0,1,1,2,0,0,0,3,2,2,1,2,7,4,3,3,0,5,2,5,2,0,1,2,0,0,0,3
La Paz,Camacho,Mocomoco,COAJONI,30,0,1,0,1,1,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,2,1,2,3,4,2,3,0,0,0,0
La Paz,Camacho,Mocomoco,CHILILAYA,64,3,0,1,2,2,0,3,2,3,0,0,1,2,0,0,3,3,2,1,1,1,3,3,2,5,2,3,5,2,2,5,0,1,1,0,0
La Paz,Camacho,Mocomoco,SUCALAYA,51,1,0,2,1,0,1,0,0,4,1,0,1,1,3,0,0,0,0,1,0,1,1,2,2,3,8,4,4,4,2,2,2,0,0,0,0
La Paz,Camacho,Mocomoco,TICA TICA,49,0,0,4,0,1,0,0,1,2,1,0,1,4,1,0,2,2,2,0,1,1,0,2,4,5,5,2,1,1,0,4,2,0,0,0,0
La Paz,Camacho,Mocomoco,TISISA KEALLATA,63,3,0,0,2,1,2,1,3,1,0,0,3,2,1,1,3,2,4,5,2,3,7,1,3,2,5,0,0,2,0,2,0,2,0,0,0
La Paz,Camacho,Mocomoco,USURAYA,39,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,5,0,1,1,0,2,1,2,2,1,3,2,4,3,3,0,1,0,0,0,1
La Paz,Camacho,Mocomoco,TOCORAYA,172,2,6,2,4,6,5,2,3,2,2,3,2,2,3,4,7,6,3,5,3,12,10,11,9,12,8,6,8,3,7,6,4,3,0,0,1
La Paz,Camacho,Mocomoco,KAKARAYA,39,2,0,2,0,0,0,0,1,0,0,0,1,1,2,1,1,1,0,2,0,4,1,3,1,3,1,2,0,3,4,2,1,0,0,0,0
La Paz,Camacho,Mocomoco,NIÑIRAPI,85,2,1,0,1,2,1,2,3,3,2,1,1,3,2,1,2,2,0,0,1,4,4,1,2,3,9,2,5,7,4,5,2,5,2,0,0
La Paz,Camacho,Mocomoco,PUCARA SUPASANI,54,2,0,1,0,0,0,1,1,1,0,2,1,1,2,0,1,2,0,3,0,1,4,4,5,1,8,2,0,4,0,2,3,0,0,0,2
La Paz,Camacho,Mocomoco,SANCAKALA,64,4,0,1,4,2,2,0,0,2,0,0,1,8,2,3,3,0,3,1,0,3,8,0,3,1,4,4,1,1,1,1,0,0,0,1,0
La Paz,Camacho,Mocomoco,MARKAPATA,129,0,1,3,1,3,1,3,2,3,1,3,2,7,2,4,5,2,0,6,1,7,2,10,6,6,8,8,5,6,6,3,6,3,2,0,1
La Paz,Camacho,Mocomoco,BELEN COHACHIA,52,2,0,0,1,2,1,1,1,0,0,1,0,3,2,3,0,0,1,1,1,2,2,1,2,1,5,4,2,4,2,4,2,0,0,1,0
La Paz,Camacho,Mocomoco,MILLICHINA,103,0,2,2,5,4,1,2,1,1,0,1,1,0,1,3,1,4,2,2,1,6,3,4,10,6,2,7,6,7,7,4,3,3,1,0,0
La Paz,Camacho,Mocomoco,CHALLAGUAYA,59,2,0,1,1,1,1,1,1,1,1,1,4,2,0,4,2,0,0,0,0,1,1,3,2,2,4,5,3,1,3,3,2,4,1,1,0
La Paz,Camacho,Mocomoco,ACOPATA,110,3,4,4,3,6,4,3,4,4,2,2,3,3,3,0,3,3,2,3,0,6,7,8,2,6,1,3,4,5,5,3,1,0,0,0,0
La Paz,Camacho,Mocomoco,HUATACANA,45,2,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,3,4,3,1,3,3,1,4,1,5,3,2,1,0,1,0,0
La Paz,Camacho,Mocomoco,HUATASCAPA,85,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,1,1,10,7,2,5,3,7,2,4,8,11,8,5,4,0,0,0
La Paz,Camacho,Mocomoco,HUAYANCA,105,1,0,0,1,1,2,2,4,1,2,1,2,0,4,3,3,2,0,2,1,2,3,11,7,7,5,8,3,10,8,2,3,2,2,0,0
La Paz,Camacho,Mocomoco,HUYU HUYU,208,3,6,5,2,6,3,2,5,5,4,3,6,7,3,10,3,2,5,4,2,8,10,10,11,14,6,10,12,19,5,9,4,3,1,0,0
La Paz,Camacho,Mocomoco,ITALAQUE,346,4,7,2,4,10,3,5,4,4,4,3,6,1,4,0,4,4,5,6,3,18,9,15,17,17,18,25,27,33,18,29,17,10,8,1,1
La Paz,Camacho,Mocomoco,CARIQUIÑA PRIMERO,83,0,0,0,0,0,1,2,1,2,2,4,6,2,5,1,4,4,4,2,0,1,1,3,7,2,1,6,4,7,1,3,3,3,0,1,0
La Paz,Camacho,Mocomoco,JUTILAYA GRANDE,79,0,1,0,0,0,0,0,0,3,0,3,2,4,0,3,0,3,1,1,1,3,2,3,5,6,5,2,6,6,3,4,5,5,1,0,1
La Paz,Camacho,Mocomoco,POQUE,242,2,6,4,6,4,4,3,8,6,2,5,5,12,3,8,5,11,8,3,4,17,11,12,8,8,16,7,13,18,9,5,8,0,0,1,0
